canon_key,phrase_norm,freq,row_id
one or multiple burial chambers,one or multiple burial chambers,5,3050
one terrestrial tv channel,one terrestrial tv channel,5,3051
online mail order,online mail order,5,3052
only limited success,only limited success,5,3053
onward,onwards,5,3054
onwards connections,onwards connections,5,3055
open space,open space,5,3056
optic,optic,5,3057
optical fiber cables,optical fiber cables,5,3058
optical line terminals,optical line terminals,5,3059
optional sections,optional sections,5,3060
other activities,other activities,5,3061
other adverse effects,other adverse effects,5,3062
other anaesthetics,other anaesthetics,5,3063
other ancillary devices,other ancillary devices,5,3064
other animals,other animals,5,3065
other apparatus,other apparatus,5,3066
other bands,other bands,5,3067
other building toys,other building toys,5,3068
other buoyant woods,other buoyant woods,5,3069
other buses,other buses,5,3070
other calc,other calc,5,3071
other cars,other cars,5,3072
other celebrities,other celebrities,5,3073
other changes,other changes,5,3074
other chunks,other chunks,5,3075
other cities,other cities,5,3076
other connector,other connector,5,3077
other debris,other debris,5,3078
other design,other design,5,3079
other distinctive features,other distinctive features,5,3080
other high-density materials,other high-density materials,5,3081
other impurities,other impurities,5,3082
other industrial designs,other industrial designs,5,3083
other interface features,other interface features,5,3084
other items,other items,5,3085
other janney types,other janney types,5,3086
other levels,other levels,5,3087
other markets,other markets,5,3088
other microsoft operating systems,other microsoft operating systems,5,3089
other planing features,other planing features,5,3090
other products,other products,5,3091
other rail services,other rail services,5,3092
other requirements,other requirements,5,3093
other rifles,other rifles,5,3094
other safety-related dev,other safety-related dev,5,3095
other smbus,other smbus,5,3096
other stories,other stories,5,3097
other transports,other transports,5,3098
other underground and british rail lines,other underground and british rail lines,5,3099
other violations,other violations,5,3100
other werewolf characters,other werewolf characters,5,3101
overall lengths,overall lengths,5,3102
overhead segments,overhead segments,5,3103
oversized vehicles,oversized vehicles,5,3104
padded,padded,5,3105
papi,papi,5,3106
papier-m ch,papier-m ch,5,3107
parabolic rails,parabolic rails,5,3108
parallel and serial interfaces,parallel and serial interfaces,5,3109
parallel ports,parallel ports,5,3110
paramount,paramount,5,3111
paramount considerations,paramount considerations,5,3112
parasitic,parasitic,5,3113
parisian,parisian,5,3114
particular services,particular services,5,3115
particularly hazardous chemical fumes,particularly hazardous chemical fumes,5,3116
patatje,patatje,5,3117
patatje oorlog,patatje oorlog,5,3118
paved driveways,paved driveways,5,3119
peak,peak,5,3120
pedogenic,pedogenic,5,3121
pedogenic m,pedogenic m,5,3122
pedogenic ped structures,pedogenic ped structures,5,3123
pedogenic slickensides,pedogenic slickensides,5,3124
pendant blooms,pendant blooms,5,3125
perceived issues,perceived issues,5,3126
percentile,percentile,5,3127
perishable,perishable,5,3128
permanent battle injuries,permanent battle injuries,5,3129
permanent filter inserts,permanent filter inserts,5,3130
permanent filters,permanent filters,5,3131
permanent link,permanent link,5,3132
personal computer,personal computer,5,3133
personal information managers,personal information managers,5,3134
personal thoughts,personal thoughts,5,3135
personal vehicle,personal vehicle,5,3136
phantom,phantom,5,3137
phenolic,phenolic,5,3138
photographic,photographic,5,3139
physical memory,physical memory,5,3140
picatinny rail,picatinny rail,5,3141
picatinny rail bors ballistic computer monopod socket,picatinny rail bors ballistic computer monopod socket,5,3142
picturesque,picturesque,5,3143
picturesque parks,picturesque parks,5,3144
pistol,pistol,5,3145
pivot,pivot,5,3146
plain bearings,plain bearings,5,3147
plastic wire or synthetic materials,plastic wire or synthetic materials,5,3148
polyphonic,polyphonic,5,3149
popular fan wishes,popular fan wishes,5,3150
popular fantasy novels,popular fantasy novels,5,3151
porous ceramics,porous ceramics,5,3152
portable media players,portable media players,5,3153
portal,portal,5,3154
positive definite functions,positive definite functions,5,3155
potable,potable,5,3156
potential increases,potential increases,5,3157
potential traffic delays,potential traffic delays,5,3158
powdered cores,powdered cores,5,3159
prairie,prairie,5,3160
prairie public,prairie public,5,3161
pre-hopped extract,pre-hopped extract,5,3162
prefabricated megalithic construction parts,prefabricated megalithic construction parts,5,3163
preferred use,preferred use,5,3164
prehistory,prehistory,5,3165
prepared,prepared,5,3166
presto,presto,5,3167
previous contra games,previous contra games,5,3168
primary jurisdiction,primary jurisdiction,5,3169
primary producers,primary producers,5,3170
private broadcasters,private broadcasters,5,3171
professional staff,professional staff,5,3172
proof,proof,5,3173
pseudo,pseudo,5,3174
psionic,psionic,5,3175
psionic abilities,psionic abilities,5,3176
psychotic,psychotic,5,3177
psychotic symptoms,psychotic symptoms,5,3178
public showings,public showings,5,3179
purpose-made spring-loaded flywheel or rotational devices,purpose-made spring-loaded flywheel or rotational devices,5,3180
quick detachment,quick detachment,5,3181
rapid target acquisition,rapid target acquisition,5,3182
rapper,rapper,5,3183
read-only firmware,read-only firmware,5,3184
real estate,real estate,5,3185
real time locations,real time locations,5,3186
real world application,real world application,5,3187
real-life,real-life,5,3188
rear seat airbags,rear seat airbags,5,3189
rear vectoring nozzle,rear vectoring nozzle,5,3190
rear wheel,rear wheel,5,3191
rear-wheel drive,rear-wheel drive,5,3192
recent decades,recent decades,5,3193
reclaimed,reclaimed,5,3194
recreational vehicles,recreational vehicles,5,3195
rectangular building,rectangular building,5,3196
rectifier application,rectifier application,5,3197
red tiled roofs,red tiled roofs,5,3198
redundant power supplies,redundant power supplies,5,3199
relatively small cells,relatively small cells,5,3200
remastered,remastered,5,3201
remote control equipment,remote control equipment,5,3202
renowned,renowned,5,3203
rental,rental,5,3204
residential areas,residential areas,5,3205
residue,residue,5,3206
resistant keyboards,resistant keyboards,5,3207
restart,restart,5,3208
restricted,restricted,5,3209
reusable cloth filter inserts,reusable cloth filter inserts,5,3210
right consists,right consists,5,3211
ro-ro ferry,ro-ro ferry,5,3212
robotic arms,robotic arms,5,3213
rocky ground,rocky ground,5,3214
rough ice,rough ice,5,3215
rough lumber,rough lumber,5,3216
rough masonry,rough masonry,5,3217
rural alaska,rural alaska,5,3218
sacrificial,sacrificial,5,3219
safe rooms,safe rooms,5,3220
safety-specific instructions,safety-specific instructions,5,3221
san,san,5,3222
scarce,scarce,5,3223
scottish rivers,scottish rivers,5,3224
seamless travel,seamless travel,5,3225
second-row stow n go seats,second-row stow n go seats,5,3226
secondary downtowns,secondary downtowns,5,3227
sectional,sectional,5,3228
secure communications,secure communications,5,3229
semic,semic,5,3230
semicircular,semicircular,5,3231
separate apps,separate apps,5,3232
serie,series,5,3233
several hundred thousand tons,several hundred thousand tons,5,3234
several hundred tons,several hundred tons,5,3235
several major bridges,several major bridges,5,3236
several new features,several new features,5,3237
several protective layers,several protective layers,5,3238
several restaurants,several restaurants,5,3239
several sides,several sides,5,3240
several stores,several stores,5,3241
several tens,several tens,5,3242
sharp arrises,sharp arrises,5,3243
shielded,shielded,5,3244
shooter,shooter,5,3245
short and long control arms,short and long control arms,5,3246
shutter,shutter,5,3247
shutter speeds,shutter speeds,5,3248
sighted,sighted,5,3249
significant differences,significant differences,5,3250
significant property damage,significant property damage,5,3251
similar high pressure applications,similar high pressure applications,5,3252
simple timber,simple timber,5,3253
simpler designs,simpler designs,5,3254
simpler optics,simpler optics,5,3255
simplygo,simplygo,5,3256
simultaneous reception,simultaneous reception,5,3257
single carburetted version,single carburetted version,5,3258
single coil,single coil,5,3259
single-fam,single-fam,5,3260
six-and-a-half-point pole,six-and-a-half-point pole,5,3261
skeletal,skeletal,5,3262
skirmish,skirmish,5,3263
slender cast iron columns,slender cast iron columns,5,3264
slick,slick,5,3265
slitted,slitted,5,3266
small businesses,small businesses,5,3267
small ducts,small ducts,5,3268
small harbours,small harbours,5,3269
small inlet,small inlet,5,3270
small size,small size,5,3271
small-scale,small-scale,5,3272
smaller pieces,smaller pieces,5,3273
smaller treesapa,smaller treesapa,5,3274
smaller versions,smaller versions,5,3275
smaller wire,smaller wire,5,3276
smart tvs,smart tvs,5,3277
smbus-addressable temperature sensors,smbus-addressable temperature sensors,5,3278
smoke trees,smoke trees,5,3279
snowmobile,snowmobile,5,3280
snowmobile or four-wheeler atv,snowmobile or four-wheeler atv,5,3281
social entrepreneurship,social entrepreneurship,5,3282
socket,socket,5,3283
soft corals,soft corals,5,3284
solar emission,solar emission,5,3285
solar energy,solar energy,5,3286
solar wind,solar wind,5,3287
solid aluminium,solid aluminium,5,3288
solid horizontal cabling,solid horizontal cabling,5,3289
solo violin,solo violin,5,3290
some electrical transformers,some electrical transformers,5,3291
some newer accessibility features,some newer accessibility features,5,3292
some older flashes,some older flashes,5,3293
some orchestral snare strainers,some orchestral snare strainers,5,3294
some other features,some other features,5,3295
some smart munitions,some smart munitions,5,3296
sometim,sometim,5,3297
sour tamarind,sour tamarind,5,3298
south-central ontario,south-central ontario,5,3299
southern broward county,southern broward county,5,3300
spacious elegance,spacious elegance,5,3301
spare tyre cover,spare tyre cover,5,3302
spatial,spatial,5,3303
special abilities,special abilities,5,3304
special badging,special badging,5,3305
special cars,special cars,5,3306
special instructions,special instructions,5,3307
special occasions,special occasions,5,3308
special processing,special processing,5,3309
specialised armour,specialised armour,5,3310
specialist tactical gear,specialist tactical gear,5,3311
specific requirements,specific requirements,5,3312
speed,speed,5,3313
speed-sensitive steering,speed-sensitive steering,5,3314
spinning,spinning,5,3315
splayed,splayed,5,3316
split logs,split logs,5,3317
spun,spun,5,3318
stained,stained,5,3319
stale,stale,5,3320
stale bread,stale bread,5,3321
starter thumb ac charger,starter thumb ac charger,5,3322
static display,static display,5,3323
stationary objects,stationary objects,5,3324
statues thumb right,statues thumb right,5,3325
stealthy operation,stealthy operation,5,3326
steamed,steamed,5,3327
steamed white rice,steamed white rice,5,3328
steep gradients,steep gradients,5,3329
steep hills,steep hills,5,3330
steerable,steerable,5,3331
sterile,sterile,5,3332
stormwater,stormwater,5,3333
stormwater drainage systems,stormwater drainage systems,5,3334
straightforward,straightforward,5,3335
stratospheric,stratospheric,5,3336
stressed concrete,stressed concrete,5,3337
strong steel,strong steel,5,3338
submersible pump cable,submersible pump cable,5,3339
successive overhangs,successive overhangs,5,3340
such motors,such motors,5,3341
such plcs,such plcs,5,3342
such requirements,such requirements,5,3343
such tools,such tools,5,3344
such topics,such topics,5,3345
sunken ships,sunken ships,5,3346
sunny,sunny,5,3347
superheated,superheated,5,3348
superheated steam,superheated steam,5,3349
supplemental,supplemental,5,3350
surrounding geographical features emerald lake,surrounding geographical features emerald lake,5,3351
sweet shops,sweet shops,5,3352
synth,synth,5,3353
synthetic cord,synthetic cord,5,3354
tabletop,tabletop,5,3355
tall buildings,tall buildings,5,3356
tall towers,tall towers,5,3357
targeted advertising,targeted advertising,5,3358
technic,technic,5,3359
telepathic,telepathic,5,3360
temporary attachment,temporary attachment,5,3361
terminal couplings,terminal couplings,5,3362
terminal-emulation software,terminal-emulation software,5,3363
ternary,ternary,5,3364
then a top layer,then a top layer,5,3365
then also various options,then also various options,5,3366
thermal expansion,thermal expansion,5,3367
thermocouple instrumentation,thermocouple instrumentation,5,3368
thermocouple junctions,thermocouple junctions,5,3369
thick wheat noodles,thick wheat noodles,5,3370
thimble,thimble,5,3371
thin wooden slats,thin wooden slats,5,3372
three concentric tubes,three concentric tubes,5,3373
three islamic banks,three islamic banks,5,3374
three overhead line sections,three overhead line sections,5,3375
three powered cars,three powered cars,5,3376
thumb planform,thumb planform,5,3377
thumb right protective,thumb right protective,5,3378
thumb right protective duct,thumb right protective duct,5,3379
thumb upright 0.5 a,thumb upright 0.5 a,5,3380
thumb upright 0.5 a jordan spreadermaintenance,thumb upright 0.5 a jordan spreadermaintenance,5,3381
timber framed double-hung windows,timber framed double-hung windows,5,3382
timber panelled front door,timber panelled front door,5,3383
timber weatherboard wall,timber weatherboard wall,5,3384
today s data hungry world,today s data hungry world,5,3385
tonal,tonal,5,3386
too features,too features,5,3387
topological map,topological map,5,3388
total assets,total assets,5,3389
total setup,total setup,5,3390
traditional architecture,traditional architecture,5,3391
transcontinental,transcontinental,5,3392
transient,transient,5,3393
triangular,triangular,5,3394
trophic,trophic,5,3395
trophic groups,trophic groups,5,3396
tunable,tunable,5,3397
twin airbags,twin airbags,5,3398
twisted pairs,twisted pairs,5,3399
two different amplifiers,two different amplifiers,5,3400
two large covered picnic pavilions,two large covered picnic pavilions,5,3401
two larger mobile home developments,two larger mobile home developments,5,3402
two light rail tram lines,two light rail tram lines,5,3403
two more 15 kw 400 hz generators,two more 15 kw 400 hz generators,5,3404
two separate bores,two separate bores,5,3405
two single doors,two single doors,5,3406
two variable-venturi carburetors,two variable-venturi carburetors,5,3407
typical lead acid battery ratings,typical lead acid battery ratings,5,3408
ultraviolet,ultraviolet,5,3409
uncompressed,uncompressed,5,3410
uncorrected,uncorrected,5,3411
underground wiring,underground wiring,5,3412
underside,underside,5,3413
underwing ordnance hard points,underwing ordnance hard points,5,3414
unexploded,unexploded,5,3415
unexploded ordnance risks,unexploded ordnance risks,5,3416
unintelligible,unintelligible,5,3417
uninterruptible,uninterruptible,5,3418
unique ga,unique ga,5,3419
unlimited free foodpanda deliveries,unlimited free foodpanda deliveries,5,3420
unmatched,unmatched,5,3421
unnecessary,unnecessary,5,3422
unpleasant,unpleasant,5,3423
unpublished,unpublished,5,3424
unrestricted,unrestricted,5,3425
unsafe,unsafe,5,3426
unstaffed,unstaffed,5,3427
unusual features,unusual features,5,3428
upholstered,upholstered,5,3429
uppermost,uppermost,5,3430
upside,upside,5,3431
urgent,urgent,5,3432
useless game glitches,useless game glitches,5,3433
v-7,v-7,5,3434
v-7 observation devices,v-7 observation devices,5,3435
variable geometry f119,variable geometry f119,5,3436
variable-length structures,variable-length structures,5,3437
variants thumb planform view,variants thumb planform view,5,3438
various alternating current frequencies,various alternating current frequencies,5,3439
various branching stor,various branching stor,5,3440
various changes,various changes,5,3441
various competitions,various competitions,5,3442
various components,various components,5,3443
various conditions,various conditions,5,3444
various devices,various devices,5,3445
various emus,various emus,5,3446
various improvements,various improvements,5,3447
various interfaces,various interfaces,5,3448
various islands,various islands,5,3449
various means,various means,5,3450
various other conditions,various other conditions,5,3451
various processors,various processors,5,3452
various reasons,various reasons,5,3453
various shotguns,various shotguns,5,3454
various styles,various styles,5,3455
various weapons,various weapons,5,3456
varying alternating-current frequencies,varying alternating-current frequencies,5,3457
vast highland forests,vast highland forests,5,3458
vertical boiler,vertical boiler,5,3459
vesa,vesa,5,3460
vesa advanced feature connection,vesa advanced feature connection,5,3461
vintage,vintage,5,3462
visibility average depth level,visibility average depth level,5,3463
voltaic,voltaic,5,3464
voltaic pile,voltaic pile,5,3465
water mud or snow or more modern components,water mud or snow or more modern components,5,3466
watershed thumb right mouth,watershed thumb right mouth,5,3467
wavelength,wavelength,5,3468
wearable,wearable,5,3469
weatherboard,weatherboard,5,3470
western central asia,western central asia,5,3471
wet ground,wet ground,5,3472
whale,whale,5,3473
wheeled,wheeled,5,3474
white ash,white ash,5,3475
whose normal operation,whose normal operation,5,3476
wide color,wide color,5,3477
wide frequency ranges,wide frequency ranges,5,3478
wider beam angle,wider beam angle,5,3479
wider doors,wider doors,5,3480
wider train cars,wider train cars,5,3481
wound,wound,5,3482
woven,woven,5,3483
write errors,write errors,5,3484
yellow brick,yellow brick,5,3485
young professionals,young professionals,5,3486
younger children,younger children,5,3487
yucca mountain nuclear waste repository,yucca mountain nuclear waste repository,5,3488
-defined configurations,-defined configurations,4,3489
-determined segment lengths,-determined segment lengths,4,3490
-installed full support,-installed full support,4,3491
1 or 2 special channels,1 or 2 special channels,4,3492
1 round trip,1 round trip,4,3493
10 round trips,10 round trips,4,3494
10 white beeswax,10 white beeswax,4,3495
100 000 long tons,100 000 long tons,4,3496
100 recycled material,100 recycled material,4,3497
100 round trips,100 round trips,4,3498
11 national scenic trails,11 national scenic trails,4,3499
11-gauge galvanized steel,11-gauge galvanized steel,4,3500
12 approximate channel midpoints,12 approximate channel midpoints,4,3501
12th,12th,4,3502
14 top snowboarding pros,14 top snowboarding pros,4,3503
16 inch teardrop alloy wheels,16 inch teardrop alloy wheels,4,3504
16th and t streets nw,16th and t streets nw,4,3505
17 ecclesiastical parishes,17 ecclesiastical parishes,4,3506
18-,18-,4,3507
1979 large portions,1979 large portions,4,3508
2 urban districts,2 urban districts,4,3509
2.5 laptop hard disk drives,2.5 laptop hard disk drives,4,3510
2011 directed energy weapons,2011 directed energy weapons,4,3511
21 national historic trails,21 national historic trails,4,3512
24 different tracks,24 different tracks,4,3513
295 strategic enterprises,295 strategic enterprises,4,3514
33 domestic destinations,33 domestic destinations,4,3515
34-year-old gamers,34-year-old gamers,4,3516
35th,35th,4,3517
38th,38th,4,3518
3d measuremen,3d measuremen,4,3519
41st,41st,4,3520
41st street,41st street,4,3521
45 white rosin,45 white rosin,4,3522
45th,45th,4,3523
5-round or 15-round bursts,5-round or 15-round bursts,4,3524
527th,527th,4,3525
55 low-floor bombardier flexity swift,55 low-floor bombardier flexity swift,4,3526
60 km high-speed rail,60 km high-speed rail,4,3527
637th,637th,4,3528
71st,71st,4,3529
71st tactical reconnaissance wing,71st tactical reconnaissance wing,4,3530
750 v dc third-rail electrification,750 v dc third-rail electrification,4,3531
84-96191-07-9 another important chapter,84-96191-07-9 another important chapter,4,3532
900 rare books,900 rare books,4,3533
92 large-scale paintings,92 large-scale paintings,4,3534
ablative,ablative,4,3535
about,about,4,3536
abreast,abreast,4,3537
absolutely stunning terrain,absolutely stunning terrain,4,3538
absorbent,absorbent,4,3539
abundant,abundant,4,3540
academic,academic,4,3541
access,access,4,3542
accessible stations,accessible stations,4,3543
accidental insertion,accidental insertion,4,3544
acclaimed,acclaimed,4,3545
accurate altitude readings,accurate altitude readings,4,3546
acoustic acoustic metamaterials,acoustic acoustic metamaterials,4,3547
active service,active service,4,3548
add-ons thumb a digital radio adapter add-on,add-ons thumb a digital radio adapter add-on,4,3549
additional battery life,additional battery life,4,3550
additional data direction line,additional data direction line,4,3551
additional functionality,additional functionality,4,3552
additional grabpoles,additional grabpoles,4,3553
additional identifiers,additional identifiers,4,3554
additional legroom,additional legroom,4,3555
additional power savings,additional power savings,4,3556
additional timber,additional timber,4,3557
additional weapons,additional weapons,4,3558
adelaide s dry summer,adelaide s dry summer,4,3559
adhesive tape,adhesive tape,4,3560
adipose,adipose,4,3561
adipose tissue,adipose tissue,4,3562
adjacent carriers,adjacent carriers,4,3563
adjacent machines,adjacent machines,4,3564
administrative measures,administrative measures,4,3565
administrative subdivisions,administrative subdivisions,4,3566
advanced calorie consumption modelling,advanced calorie consumption modelling,4,3567
advanced security features,advanced security features,4,3568
aeolian,aeolian,4,3569
aerial cable,aerial cable,4,3570
aerial photographing missions,aerial photographing missions,4,3571
aerial targets,aerial targets,4,3572
affordable housing,affordable housing,4,3573
agricultural purposes,agricultural purposes,4,3574
ahistorical,ahistorical,4,3575
ahistorical appearances,ahistorical appearances,4,3576
air-independent propulsion,air-independent propulsion,4,3577
airborne organisms,airborne organisms,4,3578
airborne pathogens,airborne pathogens,4,3579
airflow,airflow,4,3580
alerting,alerting,4,3581
alia,alias,4,3582
all active cars,all active cars,4,3583
all electric windows,all electric windows,4,3584
all its internal parts,all its internal parts,4,3585
all other govia thameslink railway services,all other govia thameslink railway services,4,3586
all other levels,all other levels,4,3587
all other planet sites,all other planet sites,4,3588
all other xts,all other xts,4,3589
all such features,all such features,4,3590
all such sets,all such sets,4,3591
all the major system board vendors,all the major system board vendors,4,3592
all the non-custom mass-produced schecter models,all the non-custom mass-produced schecter models,4,3593
all the relevant patents,all the relevant patents,4,3594
all the same features,all the same features,4,3595
allied,allied,4,3596
alluvium and tidal deposits,alluvium and tidal deposits,4,3597
almost identical batteries,almost identical batteries,4,3598
alstom s long term interest,alstom s long term interest,4,3599
alternate plates,alternate plates,4,3600
alternative symbols,alternative symbols,4,3601
ambidextrous fire selectors,ambidextrous fire selectors,4,3602
ambulatory,ambulatory,4,3603
ambulatory customers,ambulatory customers,4,3604
american interests,american interests,4,3605
ammonia heat pipes,ammonia heat pipes,4,3606
amp,amp,4,3607
amphibious landing craft,amphibious landing craft,4,3608
amplifier,amplifier,4,3609
analog digital audio input,analog digital audio input,4,3610
ancient fish,ancient fish,4,3611
andesite,andesite,4,3612
angle independent anisotropic filtering,angle independent anisotropic filtering,4,3613
angle independent anisotropic filtering uvd3 and amd eyefinity capabilities,angle independent anisotropic filtering uvd3 and amd eyefinity capabilities,4,3614
anjali,anjali,4,3615
annual passenger numbers,annual passenger numbers,4,3616
another characteristic feature,another characteristic feature,4,3617
another common feature,another common feature,4,3618
another depressive feature,another depressive feature,4,3619
another mini-like feature,another mini-like feature,4,3620
anthropomorphic,anthropomorphic,4,3621
anthropomorphic kites,anthropomorphic kites,4,3622
anti-aircraft missile systems,anti-aircraft missile systems,4,3623
anti-armour defence,anti-armour defence,4,3624
anti-ship missiles,anti-ship missiles,4,3625
anti-submarine warfare,anti-submarine warfare,4,3626
anti-tank guided missiles,anti-tank guided missiles,4,3627
anti-tank missiles,anti-tank missiles,4,3628
antistatic,antistatic,4,3629
any long hallways,any long hallways,4,3630
any other operation,any other operation,4,3631
any standard usb mini-b cable,any standard usb mini-b cable,4,3632
apple s showcase new feature,apple s showcase new feature,4,3633
appropriate ammuniti,appropriate ammuniti,4,3634
appropriate use,appropriate use,4,3635
approved,approved,4,3636
approved locomotives,approved locomotives,4,3637
arab,arab,4,3638
arch,arch,4,3639
architectural features,architectural features,4,3640
armored building cable,armored building cable,4,3641
armored cable,armored cable,4,3642
armour,armour,4,3643
armoured battalions,armoured battalions,4,3644
armoured chassis,armoured chassis,4,3645
armoured infantry companies,armoured infantry companies,4,3646
armoured vehicle-launched bridge,armoured vehicle-launched bridge,4,3647
artificial contact sensors,artificial contact sensors,4,3648
artificial islands,artificial islands,4,3649
as double density,as double density,4,3650
as much as 4 kw h,as much as 4 kw h,4,3651
assignable,assignable,4,3652
assignable midi continuous controller data,assignable midi continuous controller data,4,3653
assistive technology,assistive technology,4,3654
associated new bridges,associated new bridges,4,3655
asymmetrical,asymmetrical,4,3656
asynchronous and synchronous drams,asynchronous and synchronous drams,4,3657
asynchronous time-division multiplexing,asynchronous time-division multiplexing,4,3658
at least a video camera,at least a video camera,4,3659
atlantic cable,atlantic cable,4,3660
atmospheric entry,atmospheric entry,4,3661
audio applications,audio applications,4,3662
austere,austere,4,3663
australian fauna,australian fauna,4,3664
australian flora,australian flora,4,3665
austrian,austrian,4,3666
autobiographical,autobiographical,4,3667
autobiographical pieces,autobiographical pieces,4,3668
automatic climate control,automatic climate control,4,3669
automatic control,automatic control,4,3670
automatic headlights,automatic headlights,4,3671
automatic serve,automatic serve,4,3672
automatic stop announcements,automatic stop announcements,4,3673
automotive publications,automotive publications,4,3674
autonomous competing news operations,autonomous competing news operations,4,3675
autonomous vehicles,autonomous vehicles,4,3676
auxiliary equipment,auxiliary equipment,4,3677
ava,ava,4,3678
average attention,average attention,4,3679
average feature size,average feature size,4,3680
back-end processing,back-end processing,4,3681
baked,baked,4,3682
baked enamel,baked enamel,4,3683
ballistic targets,ballistic targets,4,3684
banding,banding,4,3685
banked curves,banked curves,4,3686
barcode,barcode,4,3687
bare wires,bare wires,4,3688
basaltic,basaltic,4,3689
basic features,basic features,4,3690
battered,battered,4,3691
bay,bay,4,3692
bead,bead,4,3693
bead detail,bead detail,4,3694
beneficiated,beneficiated,4,3695
beneficiated high purity silica sand,beneficiated high purity silica sand,4,3696
bent,bent,4,3697
benthic habitats,benthic habitats,4,3698
better connectivity,better connectivity,4,3699
better overall performance,better overall performance,4,3700
bi-level structures,bi-level structures,4,3701
bicable gondola lifts,bicable gondola lifts,4,3702
bicentennial,bicentennial,4,3703
biconical,biconical,4,3704
biconical taper,biconical taper,4,3705
bim digital technology,bim digital technology,4,3706
bimetallic,bimetallic,4,3707
binary states,binary states,4,3708
biosynthetic,biosynthetic,4,3709
biosynthetic microporous materials,biosynthetic microporous materials,4,3710
bipolar arrays,bipolar arrays,4,3711
bipolar junction transistors,bipolar junction transistors,4,3712
blue line and green line light rail trains,blue line and green line light rail trains,4,3713
blue spots,blue spots,4,3714
bootable usb drives,bootable usb drives,4,3715
both a memorial space,both a memorial space,4,3716
both metamaterial science,both metamaterial science,4,3717
both offensive and defensive skills,both offensive and defensive skills,4,3718
both visual and instrument navigation,both visual and instrument navigation,4,3719
bottled,bottled,4,3720
bottled milk,bottled milk,4,3721
bottom edge connectors,bottom edge connectors,4,3722
bourke street s most famous feature,bourke street s most famous feature,4,3723
braided strands,braided strands,4,3724
bridge failures,bridge failures,4,3725
british aircraft company de havilland,british aircraft company de havilland,4,3726
british bullets,british bullets,4,3727
broomball,broomball,4,3728
broomball figure skating,broomball figure skating,4,3729
buckling,buckling,4,3730
bulk carriers,bulk carriers,4,3731
bulk data,bulk data,4,3732
bulkier and sturdier cases,bulkier and sturdier cases,4,3733
bulky cargo,bulky cargo,4,3734
butterworth filter,butterworth filter,4,3735
c1701,c1701,4,3736
calm weather conditions,calm weather conditions,4,3737
canadian life,canadian life,4,3738
captive,captive,4,3739
carboniferous,carboniferous,4,3740
cartilaginous,cartilaginous,4,3741
cartilaginous fish,cartilaginous fish,4,3742
casemate,casemate,4,3743
cast bronze,cast bronze,4,3744
cast heart locks,cast heart locks,4,3745
cast steel or malleable cast iron,cast steel or malleable cast iron,4,3746
casual gamers,casual gamers,4,3747
celestial,celestial,4,3748
cellular base station antennas,cellular base station antennas,4,3749
cement banding tall chimneys,cement banding tall chimneys,4,3750
central connectivity devices,central connectivity devices,4,3751
central wheels,central wheels,4,3752
ceramic envelope,ceramic envelope,4,3753
ceremonial titles,ceremonial titles,4,3754
certain cases,certain cases,4,3755
certain goals,certain goals,4,3756
certain macintosh computers,certain macintosh computers,4,3757
certain months,certain months,4,3758
certain walls,certain walls,4,3759
chalcolithic,chalcolithic,4,3760
characteristic features,characteristic features,4,3761
characteristic shape,characteristic shape,4,3762
cheaper manufacturing,cheaper manufacturing,4,3763
cheaper parking,cheaper parking,4,3764
cheapest contract cost,cheapest contract cost,4,3765
chinese rocke,chinese rocke,4,3766
circular and rounded-square cross,circular and rounded-square cross,4,3767
circular saw blades,circular saw blades,4,3768
citywide,citywide,4,3769
civil engineering experts,civil engineering experts,4,3770
civilian casualties,civilian casualties,4,3771
classical bits,classical bits,4,3772
clean undistorted sound,clean undistorted sound,4,3773
clear front parking lamps,clear front parking lamps,4,3774
clerestory,clerestory,4,3775
clerical,clerical,4,3776
clinical,clinical,4,3777
cloisonn,cloisonn,4,3778
cloud property information,cloud property information,4,3779
coastal and upland areas,coastal and upland areas,4,3780
coastal areas,coastal areas,4,3781
coaxial cable rf connections,coaxial cable rf connections,4,3782
cohesive,cohesive,4,3783
collinear arrays,collinear arrays,4,3784
collision-resistant material,collision-resistant material,4,3785
colour separations,colour separations,4,3786
colourful,colourful,4,3787
colourless,colourless,4,3788
combat or tactical boots,combat or tactical boots,4,3789
combined features,combined features,4,3790
combined handles,combined handles,4,3791
comfortable travel,comfortable travel,4,3792
commercial fan controllers,commercial fan controllers,4,3793
commercial fishing vessels,commercial fishing vessels,4,3794
commercial premises,commercial premises,4,3795
commercial releases,commercial releases,4,3796
common ground,common ground,4,3797
common projects,common projects,4,3798
common rail pressurization,common rail pressurization,4,3799
common rail system,common rail system,4,3800
common reasons,common reasons,4,3801
common topics,common topics,4,3802
commonly other ingredients,commonly other ingredients,4,3803
compact linear,compact linear,4,3804
complete combustion,complete combustion,4,3805
complete copies,complete copies,4,3806
complete destruction,complete destruction,4,3807
complex multiple-ratio transmissions,complex multiple-ratio transmissions,4,3808
complex sections,complex sections,4,3809
complex systems,complex systems,4,3810
complicated distribution substations,complicated distribution substations,4,3811
component structures,component structures,4,3812
compositional,compositional,4,3813
concrete barriers,concrete barriers,4,3814
configurable,configurable,4,3815
considerable change,considerable change,4,3816
considerable height,considerable height,4,3817
consonant,consonant,4,3818
constant height,constant height,4,3819
constant streams,constant streams,4,3820
